from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km_adj,cost_km_adj,upgrade_cat,ug_cost_km
758,COD,777,COD,73527.5187624644,89575,135.5,39.6642066420664,100,53.745,0,0,135.5,53.745,65754,71009.484375,143.396758525636,621043.323197086,621043.323197086,Upgrade,525816.680306866
758,COD,761,COD,276659.310494578,366596,303.3,72.5214638971316,100,219.9576,0,0,303.3,219.9576,102442.4453125,208220.078125,100.734134892918,635771.586235779,635771.586235779,Mixed Works,342257.037256927
717,CAF,772,SDN,78509.6138985802,133247,196.6,40.6654120040692,100,79.9482,1392433.03125,5873.35725,6069.95725,5953.30545,9657.837890625,6201.7939453125,11.7308766645024,401335.335517055,401335.335517055,Upgrade,339797.250737773
752,CAF,766,COD,58885.8323868726,74394,103.95,42.9402597402597,100,44.6364,2523743.03125,8315.35725,8419.30725,8359.99365,25555.17578125,56153.83203125,139.977056833659,553329.640751194,553329.640751194,Upgrade,468485.762502677
766,COD,778,COD,105348.908637339,124596,173.3,43.1376803231391,100,74.7576,0,0,173.3,74.7576,30879.421875,38827.5,54.9309008908035,523262.433460694,523262.433460694,Upgrade,443028.860330054
752,CAF,779,SSD,496558.373195959,607802.5,912.1,39.9826225194606,100,364.6815,1136495.53125,6570.85725,7482.95725,6935.53875,8797.65234375,62991.34765625,17.5247888865998,409724.464488242,409724.464488242,Upgrade,346900.046600045
775,COD,776,COD,43159.2564325054,69552,103.1,40.4764306498545,100,41.7312,0,0,103.1,41.7312,13672.712890625,18679.7265625,62.4650995233522,479652.694393996,479652.694393996,Upgrade,406105.947920249
775,COD,780,COD,129083.715286257,196994,196.15,60.2581697680347,100,118.1964,0,0,196.15,118.1964,22448.892578125,4942.35595703125,5.61834190097983,420064.446855594,420064.446855594,Mixed Works,226134.693890595
776,COD,781,COD,65335.8723285427,84429,87.2,58.0933486238532,100,50.6574,0,0,87.2,50.6574,74842.9921875,30728.94140625,69.7557547169445,593658.568255975,593658.568255975,Upgrade,502630.921123392
769,SDN,782,SDN,241116.518555952,292166,279.9,62.6293676312969,100,175.2996,0,0,279.9,175.2996,118654.4921875,184032.171875,110.544329267287,652162.754695393,652162.754695393,Mixed Works,351080.94961102
777,COD,783,COD,69147.7073426974,91469.5,138.25,39.6974321880651,100,54.8817,0,0,138.25,54.8817,76487.6953125,290127.84375,623.453684385317,716238.005004643,716238.005004643,Upgrade,606414.844237264
777,COD,784,COD,93675.9936559011,135272,210.1,38.630747263208,100,81.1632,0,0,210.1,81.1632,90664.7265625,1216260.125,1939.0620265614,804944.214132439,804944.214132439,Upgrade,681519.434632132
761,COD,762,COD,94305.7293997757,125432,136.7,55.054279444038,100,75.2592,0,0,136.7,75.2592,73992.6953125,57179.2265625,89.6249082336758,605448.989970681,605448.989970681,Upgrade,512613.478175177
761,COD,785,COD,61286.2606227412,69241.5,75.6,54.9535714285714,100,41.5449,0,0,75.6,41.5449,70374.703125,62839.28515625,150.846943942406,628808.432197995,628808.432197995,Upgrade,532391.139260969
768,COD,776,COD,79659.1592280251,101036,153.65,39.4543442889684,100,60.6216,0,0,153.65,60.6216,19653.861328125,56153.6953125,104.808898882366,523247.288044604,523247.288044604,Upgrade,443016.037211098
768,COD,781,COD,99594.1201186185,132436.5,135.95,58.4493563810224,100,79.4619,0,0,135.95,79.4619,112007.1875,110971.953125,164.29737004239,669685.607348554,669685.607348554,Upgrade,567000.480888442
768,COD,784,COD,80158.2880274082,96878,122,47.6449180327869,100,58.1268,0,0,122,58.1268,113587.875,2155454.75,4028.74129898932,880029.537503704,880029.537503704,Upgrade,737234.447071404
763,COD,771,COD,88784.9438218335,102127,153.25,39.9844698205546,100,61.2762,0,0,153.25,61.2762,1700.57055664063,32514.189453125,54.6065122399572,369331.111011115,369331.111011115,Upgrade,336653.396411859
765,COD,771,COD,232553.902558624,340161,532.7,38.3136099117702,100,204.0966,0,0,532.7,204.0966,1999.07763671875,82680.125,49.1468979636895,373275.218674137,373275.218674137,Upgrade,336653.396411859
772,SDN,782,SDN,235405.318647343,282956,494.1,34.3601700060716,100,169.7736,0,0,494.1,169.7736,37247.5859375,191220.015625,114.610451069929,569239.963152533,569239.963152533,Upgrade,481956.502135811
756,ZAF,773,ZAF,153111.376933879,169035,119.9,84.5879899916597,100,101.421,0,0,119.9,101.421,91909.1484375,6936.529296875,6.70664104468935,503959.270098195,503959.270098195,Asphalt Mix Resurfacing,119270.360589906
773,ZAF,786,ZAF,156442.431045671,164589,104.7,94.3203438395415,100,98.7534,0,0,104.7,98.7534,152756.984375,6007.74658203125,5.68545772776441,529206.451139915,529206.451139915,Asphalt Mix Resurfacing,125245.52676978
714,NAM,787,ZMB,274765.77378139,304097.5,280.85,64.9665301762507,100,182.4585,757812.5,3525,3805.85,3707.4585,55417.50390625,102661.9140625,50.2984249853862,557192.58841797,557192.58841797,Mixed Works,299955.343431674
787,ZMB,788,ZMB,129278.025309364,133067.5,124.35,64.2062726176116,100,79.8405,0,0,124.35,79.8405,28608.0078125,70307.1171875,79.3423862032653,534696.903020006,534696.903020006,Mixed Works,287845.16612577
764,COD,789,COD,243485.534228301,331262,425.95,46.6620964901984,100,198.7572,0,0,425.95,198.7572,14437.724609375,17066.09375,9.3751807918414,413912.303261368,413912.303261368,Upgrade,350445.750094625
764,COD,790,COD,227847.491599121,310748,462.55,40.3088963355313,100,186.4488,0,0,462.55,186.4488,1386.73071289063,75383.828125,45.4823482136155,354950.174677699,354950.174677699,Upgrade,336653.396411859
781,COD,791,COD,135685.09943032,195840,185.35,63.3957377933639,100,117.504,0,0,185.35,117.504,36035.6796875,40810.41796875,44.4021118611818,523682.720146299,523682.720146299,Mixed Works,281915.864345424
783,COD,784,COD,96358.3410438135,131406.5,99.15,79.5198184568835,100,78.8439,0,0,99.15,78.8439,92830.078125,1312268.625,2031.87469786326,810440.061512695,810440.061512695,Mixed Works,436286.899781
783,COD,792,COD,34560.3386561126,44233,33.35,79.5796101949026,100,26.5398,0,0,33.35,26.5398,82005.484375,285109.3125,1176.87767858606,850914.472208159,850914.472208159,Mixed Works,458075.624205392
762,COD,793,COD,108996.345560907,125152.5,131.9,56.9306292645944,100,75.0915,0,0,131.9,75.0915,116629.8125,79937.8046875,107.886871842236,649484.695289376,649484.695289376,Upgrade,549897.042011672
785,COD,792,COD,281702.260653205,375239.5,498.65,45.1506467462148,100,225.1437,0,0,498.65,225.1437,80800.3359375,135064.296875,64.3521537831855,595107.638841551,595107.638841551,Upgrade,503857.800885847
785,COD,794,COD,173580.23219005,188692,206.1,54.9321688500728,100,113.2152,0,0,206.1,113.2152,87850.515625,68745.5625,58.5504296397058,596380.434730298,596380.434730298,Upgrade,504935.434738318
756,ZAF,786,ZAF,105230.244319609,115461,80.2,86.3798004987531,100,69.2766,0,0,80.2,69.2766,91010.671875,9456.1083984375,13.0427444673854,529704.120070731,529704.120070731,Asphalt Mix Resurfacing,125363.308416739
756,ZAF,757,ZAF,236048.285771427,249344,179.85,83.1839866555463,100,149.6064,0,0,179.85,149.6064,59168.4296875,111246.65625,68.082888766609,575978.337394902,575978.337394902,Asphalt Mix Resurfacing,136314.87318346
780,COD,789,COD,50229.3443740229,60465,69.7,52.0502152080344,100,36.279,0,0,69.7,36.279,24751.322265625,0,0,361943.399907761,361943.399907761,Upgrade,336653.396411859
780,COD,795,COD,68083.5359325116,86711.5,131.05,39.7000381533766,100,52.0269,0,0,131.05,52.0269,38672.921875,0,0,381854.305139996,381854.305139996,Upgrade,336653.396411859
763,COD,796,COD,56872.9086485263,66941.5,100.25,40.0647381546135,100,40.1649,0,0,100.25,40.1649,1506.96423339844,19470.857421875,50.3673705135252,361567.702710475,361567.702710475,Upgrade,336653.396411859
789,COD,797,COD,84503.53035294,123988,138.55,53.69382894262,100,74.3928,0,0,138.55,74.3928,6494.39111328125,0,0,308257.367899179,308257.367899179,Upgrade,336653.396411859
774,ZMB,798,ZMB,100021.172030171,211304,266.55,47.564209341587,100,126.7824,0,0,266.55,126.7824,56342.2265625,8377.724609375,12.286854070253,497736.876114874,497736.876114874,Upgrade,421417.221777259
774,ZMB,799,ZMB,252732.367014462,289790,267.95,64.8904646389252,100,173.874,0,0,267.95,173.874,37640.0625,11004.6748046875,6.18143160621174,450054.212232956,450054.212232956,Mixed Works,242279.184252075
767,COD,778,COD,36583.3118925533,41283,63.9,38.7633802816901,100,24.7698,0,0,63.9,24.7698,34253.3984375,22392.728515625,87.5724221356883,614987.176781881,614987.176781881,Upgrade,520689.143008659
778,COD,800,COD,213165.850477731,314747,478.95,39.4296273097401,100,188.8482,0,0,478.95,188.8482,37271.98046875,37848.3671875,26.2643379865119,503500.980661676,503500.980661676,Upgrade,426297.496960219
792,COD,801,COD,142380.945644415,196357,184.55,63.8386345163912,100,117.8142,0,0,184.55,117.8142,42151.53125,276744.90625,286.360049282623,624241.588223923,624241.588223923,Mixed Works,336050.054993878
792,COD,802,COD,224531.982563842,289231.5,205.95,84.2626365622724,100,173.5389,0,0,205.95,173.5389,64921.6875,216846.734375,136.786860386105,617629.87153683,617629.87153683,Asphalt Mix Resurfacing,146172.402930383
767,COD,796,COD,74062.334056756,89631,134.55,39.9692307692308,100,53.7786,0,0,134.55,53.7786,2611.2216796875,21662.84765625,43.521723522963,381556.37974039,381556.37974039,Upgrade,336653.396411859
725,LBY,803,EGY,318705.98408814,370578.5,277.6,80.0962175792507,100,222.3471,1010610.125,4854.42855,5132.02855,5076.77565,33407.3203125,151396.890625,65.1822629818448,535837.232412752,535837.232412752,Asphalt Mix Resurfacing,126814.811671018
725,LBY,804,EGY,770051.760788161,1038549,735.2,84.7564472252448,100,623.1294,1010610.125,4854.42855,5589.62855,5477.55795,44276.8046875,410946.15625,65.3134786547005,554352.690332507,554352.690332507,Asphalt Mix Resurfacing,131196.803378693
796,COD,805,COD,66578.1182221121,71159,106.7,40.0144329896907,100,42.6954,0,0,106.7,42.6954,2109.71215820312,70977.8515625,158.52379154636,414529.843184542,414529.843184542,Upgrade,350968.600562912
795,COD,797,COD,54908.9439992672,65768,96.9,40.7232198142415,100,39.4608,0,0,96.9,39.4608,1670.77807617188,0,0,261914.236370563,261914.236370563,Upgrade,336653.396411859
791,COD,795,COD,92606.9871267008,121336,123.5,58.9486639676114,100,72.8016,0,0,123.5,72.8016,1247.08374023438,0,0,252881.073854265,252881.073854265,Upgrade,336653.396411859
714,NAM,806,BWA,109015.240248014,136441,113.4,72.1910052910053,100,81.8646,612644.25,1348.673076,1462.073076,1430.537676,53439.67578125,49018.80078125,64.8696345765282,566683.747689399,566683.747689399,Mixed Works,305064.75083946
788,ZMB,798,ZMB,46851.4957915771,61464,92.2,39.9982646420824,100,36.8784,0,0,92.2,36.8784,61964.4140625,4914.93896484375,15.3321433690947,512359.278406242,512359.278406242,Upgrade,433797.522383951
798,ZMB,807,ZMB,54692.4210931693,58586,67.6,51.9994082840237,100,35.1516,0,0,67.6,35.1516,77100.296875,7531.7587890625,20.1249473375194,537604.88713398,537604.88713398,Upgrade,455172.137773436
788,ZMB,807,ZMB,43245.7477278708,45014,42.45,63.6240282685512,100,27.0084,0,0,42.45,27.0084,53719.34765625,7196.03564453125,24.2966724718307,583522.118204933,583522.118204933,Mixed Works,314129.406966989
797,COD,808,COD,176994.366451179,231540,261.6,53.105504587156,100,138.924,0,0,261.6,138.924,8722.2978515625,248711.875,209.802814279302,503285.081338133,503285.081338133,Upgrade,426114.702199619
793,COD,809,COD,71130.162794724,84709,126.75,40.0989349112426,100,50.8254,0,0,126.75,50.8254,170210.765625,10253.693359375,21.3987760007021,594150.354286715,594150.354286715,Upgrade,503047.299962752
793,COD,810,COD,78332.5431045321,94606,100.05,56.7352323838081,100,56.7636,0,0,100.05,56.7636,161237.578125,19388.8828125,37.0507042494249,617498.112474011,617498.112474011,Upgrade,522815.068561329
793,COD,811,ZMB,156146.623872438,236995,274.55,51.7927517756329,100,142.197,2391153.75,8142,8416.55,8284.197,105486.5078125,18846.017578125,17.604724094269,552217.871574727,552217.871574727,Upgrade,467544.464599936
786,ZAF,812,ZAF,72876.5432417882,85174.5,60.6,84.3311881188119,100,51.1047,0,0,60.6,51.1047,173433.796875,25385.837890625,51.5685689108884,640275.116716875,640275.116716875,Asphalt Mix Resurfacing,151531.777622993
786,ZAF,813,ZAF,72539.2551683903,73111.5,45.8,95.7792576419214,100,43.8669,0,0,45.8,43.8669,71340.75,8586.78515625,17.6839895965306,527089.410321348,527089.410321348,Asphalt Mix Resurfacing,124744.493776052
765,COD,790,COD,40192.8270236094,94235.5,145.05,38.9805584281282,100,56.5413,0,0,145.05,56.5413,2090.71606445313,27672.3828125,98.1103749146114,397662.267809073,397662.267809073,Upgrade,336687.386745015
765,COD,814,COD,86268.164202839,128475,192.7,40.0025947067981,100,77.085,0,0,192.7,77.085,2986.35473632813,47212.00390625,82.7072347679058,409129.386814111,409129.386814111,Upgrade,346396.214169281
765,COD,815,COD,88502.714926,106515.5,122.3,52.2561733442355,100,63.9093,0,0,122.3,63.9093,4173.48193359375,402143.4375,684.780817761742,509265.70502146,509265.70502146,Upgrade,431178.296918169
801,COD,816,COD,162360.157465572,189964,140,81.4131428571429,100,113.9784,0,0,140,113.9784,6911.40283203125,199307.25,181.562614780791,483478.097923474,483478.097923474,Asphalt Mix Resurfacing,114423.149841889
790,COD,815,COD,74677.454959493,93732.5,112.2,50.1243315508021,100,56.2395,0,0,112.2,56.2395,3913.2216796875,304950.96875,613.502160225048,500653.754453092,500653.754453092,Upgrade,423886.845436952
791,COD,801,COD,176207.257681082,257268,280,55.1288571428571,100,154.3608,0,0,280,154.3608,10941.95703125,66509.5703125,55.1253674624758,462145.560477777,462145.560477777,Upgrade,391283.241204517
791,COD,817,COD,65893.7984865874,73937,92,48.2197826086957,100,44.3622,0,0,92,44.3622,9938.1611328125,2641.28930664063,5.95854130114809,382560.058246907,382560.058246907,Upgrade,336653.396411859
807,ZMB,818,ZMB,199189.561258172,236289.5,344.5,41.1534687953556,100,141.7737,0,0,344.5,141.7737,60431.45703125,15150.72265625,11.2476205389507,498476.647362053,498476.647362053,Upgrade,422043.561433205
807,ZMB,819,ZMB,254947.209720786,261370,242.55,64.6555349412492,100,156.822,0,0,242.55,156.822,53463.40234375,39412.29296875,21.4256779791778,517117.242207405,517117.242207405,Mixed Works,278381.448721652
805,COD,820,COD,154547.467259521,194541,293.2,39.8105729877217,100,116.7246,0,0,293.2,116.7246,9618.7880859375,76476.265625,72.160804426733,465422.062054403,465422.062054403,Upgrade,394057.345872727
800,COD,805,COD,102272.745347793,130929,198.5,39.575516372796,100,78.5574,0,0,198.5,78.5574,6850.14990234375,73671.953125,106.904057124714,461850.132847017,461850.132847017,Upgrade,391033.112477141
740,ZAF,821,ZAF,128547.596310107,131352,93.75,84.06528,100,78.8112,0,0,93.75,78.8112,72840.1015625,162615.25,184.557035419201,642264.472596913,642264.472596913,Asphalt Mix Resurfacing,152002.591847936
740,ZAF,822,ZAF,152274.241201234,158442,111.9,84.9554959785523,100,95.0652,0,0,111.9,95.0652,39509.9140625,185721,182.087416476682,596128.047244082,596128.047244082,Asphalt Mix Resurfacing,141083.637847766
740,ZAF,823,ZAF,126572.445235095,136490.5,137.6,59.5162063953488,100,81.8943,0,0,137.6,81.8943,41043.8046875,89253.5625,102.248546727774,570398.929853351,570398.929853351,Upgrade,482937.76060917
740,ZAF,824,ZAF,170619.999466066,187797.5,133.95,84.1198208286674,100,112.6785,0,0,133.95,112.6785,30730.328125,92341.515625,79.8222580378821,539581.498640892,539581.498640892,Asphalt Mix Resurfacing,127700.954678344
794,COD,809,COD,86790.9135343972,114321,124.7,55.006094627105,100,68.5926,0,0,124.7,68.5926,111095.0390625,15847.2685546875,27.3081611833224,575843.811675026,575843.811675026,Upgrade,487547.760551522
809,COD,810,COD,51212.8693157173,61245,66.3,55.4253393665158,100,36.747,0,0,66.3,36.747,123669.5234375,17136.482421875,48.697736853376,611883.845657795,611883.845657795,Upgrade,518061.655990267
757,ZAF,821,ZAF,69432.9677128265,71460,48,89.325,100,42.876,0,0,48,42.876,44305.02734375,111135.7109375,237.828418350717,618187.934312134,618187.934312134,Asphalt Mix Resurfacing,146304.477787205
757,ZAF,825,ZAF,147513.493243412,162773.5,110.8,88.1444945848376,100,97.6641,0,0,110.8,97.6641,45824.1484375,187391.65625,184.78991074959,607585.026057933,607585.026057933,Asphalt Mix Resurfacing,143795.122833711
821,ZAF,823,ZAF,150934.477875155,158303.5,106.6,89.1014071294559,100,94.9821,0,0,106.6,94.9821,32799.34375,87614.4453125,86.4173697078124,547455.066089003,547455.066089003,Asphalt Mix Resurfacing,129564.365641064
782,SDN,826,SDN,182923.445156841,212211,153.15,83.1384916748286,100,127.3266,0,0,153.15,127.3266,41261.015625,239852.34375,191.580219033276,601818.640353984,601818.640353984,Asphalt Mix Resurfacing,142430.411550443
782,SDN,827,SDN,113493.983899032,130131.5,200.35,38.9712503119541,100,78.0789,0,0,200.35,78.0789,42589.8515625,151792.5,195.613134879309,605177.33297049,605177.33297049,Upgrade,512383.475248348
782,SDN,828,SDN,144894.575904497,211481,330,38.4510909090909,100,126.8886,0,0,330,126.8886,26669.546875,152526.21875,154.041830677849,560684.932026846,560684.932026846,Upgrade,474713.242449397
802,COD,829,COD,76294.0559493086,88850,65.55,81.3272311212815,100,53.31,0,0,65.55,53.31,30204.66796875,138839.75,271.731157586611,597111.169609011,597111.169609011,Asphalt Mix Resurfacing,141316.310140799
802,COD,830,COD,319180.58554133,417939.5,470.05,53.3483033719817,100,250.7637,0,0,470.05,250.7637,16852.306640625,214494.921875,91.642422268028,507910.062568082,507910.062568082,Upgrade,430030.519640976
812,ZAF,813,ZAF,84549.0796057107,94111,68.1,82.9171806167401,100,56.4666,0,0,68.1,56.4666,198564.15625,23357.3046875,41.5734061633739,639195.515599942,639195.515599942,Asphalt Mix Resurfacing,151276.272025319
812,ZAF,831,ZAF,153294.463701958,166852,118.25,84.6606342494715,100,100.1112,0,0,118.25,100.1112,264501.09375,21230.546875,20.2331621267315,623586.058558868,623586.058558868,Asphalt Mix Resurfacing,147582.033858932
812,ZAF,832,ZAF,160014.159409674,179343.5,166,64.8229518072289,100,107.6061,0,0,166,107.6061,213409.84375,33233.46484375,30.5208761687754,628485.757975329,628485.757975329,Mixed Works,338334.833043385
794,COD,802,COD,65903.7023736988,86079,99.45,51.9330316742082,100,51.6474,0,0,99.45,51.6474,77888.8671875,60457.8984375,135.020189376643,630582.895578913,630582.895578913,Upgrade,533893.518256813
813,ZAF,825,ZAF,211080.339711102,226152.5,147.8,91.8075101488498,100,135.6915,0,0,147.8,135.6915,96532.3046875,155349.265625,107.971105789075,634952.210490541,634952.210490541,Asphalt Mix Resurfacing,150272.023149428
816,COD,817,COD,144447.588143294,199721,222.9,53.7606998654105,100,119.8326,0,0,222.9,119.8326,2310.09521484375,45717.375,46.1834083088166,377847.479890054,377847.479890054,Upgrade,336653.396411859
