from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost
289,650,0,638.443345284342,323806,350.2,194.2836,0,0,350.2,619458.505050154,200584380.68627
289,651,0,330.217685511646,135500,98.5,81.3,2257262.375,7248.249975,7346.749975,206077.345441219,27923480.3072852
651,652,0,260.507640758488,61314,43.35,36.7884,0,0,43.35,206077.345441219,12635426.3583829
473,652,0,344.310209281507,48103,36.55,28.8618,0,0,36.55,468753.398433196,22548444.724832
470,473,0,205.500501528165,102201,74.65,61.3206,546909.40625,3300.249975,3374.899975,206077.345441219,21061310.781438
643,655,0,38.682779027277,196226,256.6,117.7356,0,0,256.6,336653.396411859,66060149.3643134
175,655,0,11.8464919776994,51019.5,55.85,30.6117,0,0,55.85,336653.396411859,17175887.9582348
175,407,0,11.8464919776994,362715,430.65,217.629,0,0,430.65,336653.396411859,122109236.679527
286,574,0,3.99498678278306,264887.5,379.25,158.9325,0,0,379.25,458629.489483588,121485218.895584
385,656,0,36.4035379604696,75366.5,77.9,45.2199,0,0,77.9,578007.240569955,43562382.6964155
251,656,0,75.446077502779,194787.5,235.45,116.8725,2368829.53125,7728,7963.45,608198.220403078,118469410.856765
260,556,0,5.75471354211212,63658,59.95,38.1948,0,0,59.95,379206.110169957,24139502.5611991
311,556,0,1.8259300233061,455999,650.05,273.5994,729394.53125,3698.25,4348.3,509120.208821988,232158306.102618
592,642,0,19.2379731233672,99365,93.8,59.619,0,0,93.8,419495.956635329,41683215.7310695
277,478,0,13.2536845725511,134003,124.85,80.4018,0,0,124.85,459523.370552399,61577510.2241331
649,657,0,6.38754169943085,51369,77,30.8214,0,0,77,412454.060382653,21187352.6277965
507,658,0,8.68922761368489,77582,84.7,46.5492,0,0,84.7,494939.503586505,38398396.5672482
505,659,0,66.2988047055938,323298,258.25,193.9788,1532008.90625,7240.250025,7498.500025,390616.722714544,126285605.220167
295,659,0,14.0020048163857,317473.5,307.85,190.4841,0,0,307.85,326145.327210564,103542498.538183
356,660,0,81.1684280576549,366848,339.8,220.1088,0,0,339.8,286786.273824146,105206970.97984
549,661,0,74.9950620859883,153856,135.25,92.3136,2838028.75,8184,8319.25,340969.699718726,52460234.1199243
457,512,0,40.4021517496745,215322.5,216.1,129.1935,2391153.75,8142,8358.1,613633.749090882,132129152.938621
512,662,0,29.2211368433784,70036,109.4,42.0216,0,0,109.4,477293.171816926,33427704.5813702
662,663,0,38.609323309575,73319,69.35,43.9914,0,0,69.35,284696.726733196,20873679.3073512
663,664,0,38.609323309575,179344,167.75,107.6064,0,0,167.75,319810.447187247,57356084.8403496
629,664,0,18.3123877216626,172771,214.2,103.6626,0,0,214.2,469860.8823999,81178334.5131131
624,665,0,114.59481690558,184124.5,132.75,110.4747,0,0,132.75,174653.390586211,32157968.2149908
299,665,0,118.620055065887,119812.5,103.6,71.8875,0,0,103.6,354092.12468603,42424662.688945
667,668,0,69.7301685856903,114487,233.35,68.6922,0,0,233.35,336653.396411859,38542437.3950045
668,669,0,148.156541150861,79488,74.05,47.6928,0,0,74.05,231336.33831716,18388462.8601544
122,125,1,,98051.7638523179,5883.10583113907,58.8310583113907,2057986.25,8379.99975,8438.83080831139,491075.303679865,48150799.7101234
126,140,1,,151059.91384257,9063.5948305542,90.6359483055418,0,0,90.6359483055418,548144.215425864,82802617.9555342
140,142,1,,145711.30599857,8742.6783599142,87.4267835991421,0,0,87.4267835991421,827307.905681994,120548115.399865
141,448,1,,178077.391170589,10684.6434702353,106.846434702353,0,0,106.846434702353,483686.771604576,86133678.4310674
128,184,1,,253137.196273354,15188.2317764012,151.882317764013,0,0,151.882317764013,592374.497608853,149952019.468542
350,617,1,,229043.244937065,13742.5946962239,137.425946962239,0,0,137.425946962239,400146.885662345,91650941.1435642
404,575,0,0.944148503475745,67723,101.75,40.6338,0,0,101.75,443415.003164655,30029394.2593199
352,446,1,,365019.257113632,21901.1554268179,219.011554268179,3299140,11871.99975,12091.0113042682,433018.513154865,158060095.988238
171,281,1,,152439.36913787,9146.3621482722,91.4636214827219,0,0,91.4636214827219,428637.46139334,65341224.2036589
354,449,1,,257159.609289287,15429.5765573572,154.295765573572,0,0,154.295765573572,605443.50548133,155695615.316315
179,621,0,0.0297655202286389,84429,87.2,50.6574,0,0,87.2,502630.921123392,42436626.0395269
468,670,0,47.1542097939445,74086.5,52.55,44.4519,0,0,52.55,203826.998104177,15100828.8950451
249,416,1,,332024.612265435,19921.4767359261,199.214767359261,0,0,199.214767359261,508388.059284181,168797348.264207
184,645,0,10.1496771056689,154706.5,168.65,92.8239,0,0,168.65,477046.537331751,73802200.1277146
645,671,1,,414158.996448894,24849.5397869336,248.495397869336,0,0,248.495397869336,556704.481079074,230564169.202312
671,672,1,,236013.846009855,14160.8307605913,141.608307605913,0,0,141.608307605913,513697.434848804,121239707.284063
548,672,1,,338489.660726621,20309.3796435973,203.093796435973,2838028.75,8184,8387.09379643597,584738.570094384,197927960.205018
454,511,1,,388689.704994768,23321.3822996861,233.213822996861,2391153.75,8142,8375.21382299686,592274.750038548,230211097.868333
673,674,0,8.83611664603555,69852,104.7,41.9112,0,0,104.7,445521.923045795,31120597.3685949
628,674,1,,188987.04675302,11339.2228051812,113.392228051812,0,0,113.392228051812,463326.984688176,87562798.5172001
667,669,1,,145336.890726296,8720.21344357776,87.2021344357774,0,0,87.2021344357774,338185.693397139,49150857.1664566
268,562,0,101.364691748214,153957.5,142.15,92.3745,0,0,142.15,408288.249773813,62859038.2145518
186,343,0,248.485216256583,132052.5,100.7,79.2315,0,0,100.7,325167.126793293,42939132.0108713
646,671,0,136.148682226612,174416,194.15,104.6496,0,0,194.15,507028.742085533,88433925.0795903
671,675,0,133.308852585364,318358,351.25,191.0148,0,0,351.25,487569.669719703,155221704.912625
675,676,0,2.65352244594235,135849,209.25,81.5094,0,0,209.25,520201.553553602,70668860.8487033
676,677,0,6.1184981615818,48546,64.35,29.1276,2838028.75,8184,8248.35,603419.92573401,29293623.7146832
547,677,0,2.83221388462126,72543,109.85,43.5258,0,0,109.85,592955.981299861,43014805.7514358
133,231,0,2.29384822850385,187082,175.45,112.2492,0,0,175.45,261713.544269343,48961893.2889972
263,390,0,6.90175938863913,42184,62.3,25.3104,0,0,62.3,609079.379282969,25693404.5356728
265,678,0,13.0666716981927,300583,249.05,180.3498,0,0,249.05,392816.367583651,118073922.217397
312,678,0,19.7432545717797,173280,301,103.968,0,0,301,495723.845754196,85899027.9922871
183,447,1,,93499.0177958401,5609.94106775041,56.0994106775041,2838028.75,8184,8240.0994106775,588845.254305641,55056452.9113191
672,676,0,3.46497571563945,194325,292.2,116.595,0,0,292.2,480552.159573511,93383298.4091225
452,547,1,,117110.847184719,7026.65083108314,70.2665083108312,0,0,70.2665083108312,703710.278562646,82412106.8950661
453,648,0,25.4324447434407,196357,184.55,117.8142,0,0,184.55,336050.054993878,65985780.6484329
473,679,1,,207639.196174237,12458.3517704542,124.583517704542,1209858.625,6153.249975,6277.83349270454,835770.469827105,173538708.541064
472,679,0,41.1994817749722,107514,77,64.5084,1321425.78125,6633,6710,129708.776891977,13945509.438764
506,658,1,,125501.350316248,7530.08101897488,75.300810189749,0,0,75.300810189749,658559.242622452,82650074.2123633
291,505,0,185.642950645216,95074,67.95,57.0444,0,0,67.95,206077.345441219,19592597.5404785
262,389,1,,151335.844737867,9080.15068427202,90.8015068427201,0,0,90.8015068427201,659445.831649507,99797791.9915434
262,557,0,6.60070754100302,136115.5,130.85,81.6693,0,0,130.85,309523.642596789,42130965.3738832
557,678,0,6.67658287358702,179521,209.15,107.7126,729394.53125,3698.25,3907.4,543405.472002706,97552693.7393978
642,680,0,2.25109896395851,68775.5,94.35,41.2653,0,0,94.35,635767.382173525,43725219.5926753
479,680,1,,117561.836713663,7053.71020281978,70.5371020281979,0,0,70.5371020281979,645529.128996729,75889590.0570265
450,675,0,168.380927346425,140001.5,189.85,84.0009,2838028.75,8184,8373.85,568043.614128751,79526958.0434463
468,651,0,91.2030465400155,79452.5,61.55,47.6715,2257262.375,7248.249975,7309.799975,468753.398433196,37243629.3890135
253,387,0,8.44242975219298,145515.5,134.45,87.3093,0,0,134.45,350626.900774866,51021648.779705
253,596,0,6.55178797655779,97916.5,101.85,58.7499,0,0,101.85,533318.791326385,52220709.43091
280,681,0,87.316823603805,296819,224.85,178.0914,0,0,224.85,320500.867495182,95130746.9890524
184,644,0,132.84361028878,258603,262.4,155.1618,0,0,262.4,457472.681722541,118303807.911494
137,143,0,2.18563304929127,108297.5,76.75,64.9785,0,0,76.75,143517.751803676,15542613.7259586
190,229,0,20.3053050397648,77708.5,102.8,46.6251,0,0,102.8,561904.072556596,43664722.6222642
357,660,0,14.7603150030812,180651.5,230.95,108.3909,0,0,230.95,493131.806164957,89085000.4814087
660,672,0,29.4412689829571,158586,177.85,95.1516,0,0,177.85,529422.191703252,83958947.6934519
135,197,0,2.14469738009645,89720,57.05,53.832,0,0,57.05,159091.107765697,14273654.1887383
197,233,0,2.14469738009645,258351.5,170.7,155.0109,0,0,170.7,116469.443692279,30090055.4820658
144,198,0,9.01305586308408,210466,133.8,126.2796,0,0,133.8,138893.243353987,29232305.3557402
546,677,0,3.28628427696054,50652,59.1,30.3912,0,0,59.1,544412.898630971,27575602.1414559
247,414,0,16.0505480134077,294336,306.2,176.6016,0,0,306.2,336653.396411859,99089214.0862809
395,414,0,12.2332016998357,328637.5,391.7,197.1825,1560625,7489.5,7881.2,404108.686422915,132805268.434311
396,634,0,12.2332016998357,34574,54.35,20.7444,0,0,54.35,375097.253787395,12968612.4524454
199,236,0,2.528115428182,641396.5,450.45,384.8379,0,0,450.45,94103.9021466219,60357913.4731858
237,683,0,0.215842094925658,118674,139.35,71.2044,0,0,139.35,355941.306021367,42240978.5507797
220,609,0,1.34136273967562,107384,86.65,64.4304,0,0,86.65,389997.471358,41879488.4643075
664,674,0,48.387078394742,93641.5,88.75,56.1849,0,0,88.75,321567.091110268,30112024.7622022
674,684,0,57.2231950407776,60674,56.55,36.4044,0,0,56.55,286906.393973673,17407758.5479586
684,685,0,57.2231950407776,137233,141.3,82.3398,1343750,7047,7188.3,583109.850090088,80021914.057413
293,659,0,12.9534785490229,324149,436.35,194.4894,0,0,436.35,404345.67534908,131068246.318729
295,686,0,33.5113627255674,94097,123.45,56.4582,0,0,123.45,558842.222810889,52585376.6398362
295,475,0,27.6502982737904,116736.5,132.85,70.0419,0,0,132.85,573979.256247016,67004329.4468798
393,654,0,21.1659190988492,139895.5,103.1,83.9373,0,0,103.1,163651.367905001,22894089.9387541
191,230,1,,482123.874994822,28927.4324996893,289.274324996893,0,0,289.274324996893,568236.119587133,273960199.88737
233,647,1,,563665.266225349,33819.9159735209,338.199159735209,757812.5,3525,3863.19915973521,479370.424669071,270204458.041651
647,687,0,7.89031690587787,133067.5,124.35,79.8405,0,0,124.35,287845.16612577,38302836.6434409
194,687,0,5.48940373124927,45014,42.45,27.0084,0,0,42.45,314129.406966989,14140221.125212
194,552,0,1.7704569730671,236289.5,344.5,141.7737,0,0,344.5,422043.561433205,99724462.1092713
456,688,1,,165206.220326157,9912.37321956942,99.1237321956943,2391153.75,8142,8241.12373219569,742001.404108256,122583247.449426
290,505,0,38.0117136270001,45653.5,44.25,27.3921,0,0,44.25,468753.398433196,21400233.2753699
290,651,1,,129610.493305869,7776.62959835214,77.7662959835212,757492.53125,3907.5,3985.26629598352,817906.420907305,106009254.691834
386,656,1,,122520.647050926,7351.23882305556,73.5123882305556,2368829.53125,7728,7801.51238823056,721074.273155344,88346486.5187689
250,309,0,5.35289575783782,151187.5,213.6,90.7125,0,0,213.6,516943.902236621,78155456.2193991
309,416,0,18.8318196929972,200483.5,284.65,120.2901,0,0,284.65,433882.096460211,86986201.2856807
398,416,1,,448485.730664957,26909.1438398974,269.091438398974,0,0,269.091438398974,464390.934283469,208272707.476304
399,409,0,3.90446923714412,129019,153.6,77.4114,0,0,153.6,379920.056018259,49016905.7074198
270,409,0,3.78369955132369,207558,206.7,124.5348,1560625,7489.5,7696.2,262336.926880612,54450127.8694861
227,270,0,20.5587355477053,323108,242.9,193.8648,0,0,242.9,312743.815401365,101050028.706704
291,652,0,71.7014048130577,132601,94.95,79.5606,757492.53125,3907.5,4002.45,203862.606962985,27032385.5458988
457,688,0,1.39868244042919,147725.5,204.05,88.6353,2391153.75,8142,8346.05,665406.339344025,98297484.1827658
663,673,1,,145629.264583738,8737.75587502428,87.3775587502427,0,0,87.3775587502427,482215.989016864,70224759.8510458
295,476,1,,262382.38318649,15742.9429911894,157.429429911894,0,0,157.429429911894,640230.641022053,167985241.38038
476,623,0,19.8975410577451,159368,220.95,95.6208,0,0,220.95,592786.022430187,94471122.822654
392,654,1,,92590.2886128865,5555.41731677319,55.5541731677319,0,0,55.5541731677319,666538.037534757,61714949.2668101
264,391,0,1.11805955479829,70021,51.65,42.0126,0,0,51.65,163786.492848278,11468494.0157293
195,460,0,1.8109578904921,119163,146.35,71.4978,0,0,146.35,468817.178897002,55865661.4889035
611,690,0,206.731332889203,84859,61.4,50.9154,0,0,61.4,158972.016245585,13490206.3265841
690,691,0,204.879232452057,50271,31.4,30.1626,0,0,31.4,137499.778453509,6912251.36263635
220,691,0,204.424400793816,143937.5,93.2,86.3625,0,0,93.2,160747.159850763,23137544.3210192
227,302,0,230.897211355404,198443.5,147.05,119.0661,0,0,147.05,136609.441011564,27109255.6073783
255,640,0,13.4984337416296,89850,74.4,53.91,0,0,74.4,387300.486598926,34798948.7209135
672,675,0,28.5170480411846,136501,153.35,81.9006,0,0,153.35,535577.920688897,73106921.7519551
174,655,0,26.8362870495776,50826,76.2,30.4956,0,0,76.2,336653.396411859,17110745.5260291
282,405,0,0.792086899275127,176941,264.95,106.1646,0,0,264.95,406654.998804401,71953942.1434495
627,684,0,6.32095547674455,182313,168.75,109.3878,1343750,7047,7215.75,316167.318677135,57641412.3699845
650,658,1,,132737.842342543,7964.27054055258,79.6427054055257,0,0,79.6427054055257,557040.033992797,73940292.2106207
298,600,1,,147132.535710503,8827.95214263018,88.2795214263021,0,0,88.2795214263021,535973.110993282,78859082.8930885
149,692,0,6.54903565482153,169035,119.9,101.421,0,0,119.9,119270.360589906,20160865.4023148
149,347,0,6.52525219418567,249344,179.85,149.6064,0,0,179.85,136314.87318346,33989295.7390566
238,683,0,13.4784557354805,76792.5,55.3,46.0755,0,0,55.3,133412.508439081,10245080.0543081
150,692,0,82.4373797065811,164589,104.7,98.7534,0,0,104.7,125245.52676978,20614036.0055113
150,348,0,82.4373797065811,73111.5,45.8,43.8669,0,0,45.8,124744.493776052,9120257.05670782
348,693,0,108.935320648514,226152.5,147.8,135.6915,0,0,147.8,150272.023149428,33984393.715301
388,472,0,0.715185566217414,153620.5,194.4,92.1723,0,0,194.4,571245.556239898,87755027.9723512
253,388,0,5.38478633387315,111443.5,157.85,66.8661,0,0,157.85,618885.930047635,68970814.1452636
249,415,0,4.44932715262906,268902,336,161.3412,0,0,336,434822.914305131,116924751.302478
202,372,0,66.4753192884556,136737,93.8,82.0422,0,0,93.8,186996.880734149,25569392.4809453
625,697,0,7.85082006535428,272788,198.8,163.6728,0,0,198.8,131267.868624491,35808299.3463377
146,148,0,1.37333381798597,528260,362.55,316.956,0,0,362.55,135119.203035384,71378070.195472
148,199,1,,858881.576283743,51532.8945770246,515.328945770246,850456.75,1782.173076,2297.50202177025,439696.858717789,377647531.102545
199,234,1,,704058.260835434,42243.495650126,422.43495650126,612644.25,1348.673076,1771.10803250126,397801.448945221,280075396.302188
234,687,1,,339019.134970864,20341.1480982518,203.411480982518,757812.5,3525,3728.41148098252,472170.078559968,160074691.592525
695,696,1,,128659.225981369,7719.55355888214,77.1955355888217,0,0,77.1955355888217,728071.360611141,93673097.7154316
202,371,0,0.386173374711674,77493.5,56.25,46.4961,0,0,56.25,206077.345441219,15969654.7689491
241,698,0,189.393118753069,70874.5,59.3,42.5247,0,0,59.3,404616.373229684,28676983.1444672
241,699,0,216.620798225927,70164,53.15,42.0984,0,0,53.15,374503.693241236,26276677.1325781
626,686,0,20.7957856068446,464315,643.45,278.589,0,0,643.45,477401.308237835,221664588.43445
313,417,0,4.74497841782938,268321.5,434.55,160.9929,0,0,434.55,447294.481054674,120018726.098312
400,589,0,2.14927872676178,323858,299.2,194.3148,1032500,5827.081725,6126.281725,262111.063775889,84886764.8923319
192,661,0,0.274662975957824,365286,494.15,219.1716,0,0,494.15,404429.444711325,147732414.140821
548,661,0,11.5025572753668,157093,115.1,94.2558,2838028.75,8184,8299.1,141548.282294894,22236244.3105518
666,681,0,87.316823603805,166135,119.7,99.681,0,0,119.7,116763.507301733,19398505.2855734
666,700,0,39.5000571878714,158029.5,174.25,94.8177,0,0,174.25,468281.281589173,74002256.7888962
700,701,0,42.0904730500892,50200,76,30.12,0,0,76,440189.73762697,22097524.8288739
701,702,0,33.8857885245053,106856,157.1,64.1136,0,0,157.1,500947.878702709,53529286.5266567
318,420,1,,66198.3494870637,3971.90096922382,39.7190096922382,780312.5,3541.831725,3581.55073469224,671851.871763773,44475485.0105561
420,615,0,1.74562706361432,373064,385.25,223.8384,0,0,385.25,470177.06853658,175406137.896531
240,698,0,0.469438629013939,71250,62.95,42.75,0,0,62.95,381735.161066122,27198630.2259612
242,699,0,19.8887636677306,367769.5,335.4,220.6617,0,0,335.4,380055.666285828,139772882.362106
513,662,0,8.51330839670738,92700.5,87.75,55.6203,0,0,87.75,349921.76435847,32437922.5169123
593,615,1,,432203.341633443,25932.2004980066,259.322004980066,0,0,259.322004980066,582845.632415626,251907829.986491
301,704,0,33.5719658086597,478348,338.35,287.0088,0,0,338.35,134698.48727854,64432751.9927151
592,680,0,11.6375633396709,61851.5,53.5,37.1109,0,0,53.5,385796.917032033,23862118.0138068
480,680,0,9.25229367027309,82818.5,78.25,49.6911,0,0,78.25,386640.045726038,32020948.6269619
418,590,1,,209418.370996226,12565.1022597736,125.651022597736,0,0,125.651022597736,686203.119982224,143703539.559205
228,257,0,20.2908454344079,58343,43.7,35.0058,0,0,43.7,149249.758662297,8707678.66963439
561,700,0,42.0904730500892,191011,283.1,114.6066,0,0,283.1,491262.51521234,93836544.2932243
279,597,0,49.5368486662187,174592.5,128.1,104.7555,0,0,128.1,148424.799457949,25913856.799362
308,705,0,28.3508177888899,108287.5,148.45,64.9725,1235089.28125,3168,3316.45,562371.542315125,60897808.3884491
705,707,1,,219838.606703207,13190.3164021924,131.903164021924,1035468.75,3146.581725,3278.48488902192,710532.225065036,156202414.376027
706,707,0,39.5997480829304,51120,36.45,30.672,0,0,36.45,165360.607174481,8453234.23875947
2,3,0,94.7486357833232,144973.5,116.85,86.9841,0,0,116.85,,29757930.9302013
3,4,0,65.8851081512641,277894.5,238.2,166.7367,0,0,238.2,,80859683.4213946
4,5,0,91.1569575036333,425180.5,364.1,255.1083,874810.634375,2629.075725,2993.175725,,118312721.459085
5,6,0,146.95145325023,366796,334.85,220.0776,0,0,334.85,,125174002.115136
2,7,0,17.6954311794498,532728,635.5,319.6368,1159498.125,2481.384135,3116.884135,,194593877.512712
7,8,0,17.3340732457202,1267667.5,976.25,760.6005,746351.46875,1953.821175,2930.071175,,297471067.642205
9,10,0,114.197421812217,925735.5,731.3,555.4413,0,0,731.3,,303467576.193447
3,11,0,75.6407152553857,1635963,1431.25,981.5778,3975267.21875,14166.14148,15597.39148,,467147921.713176
11,12,0,137.562830030984,182671,172.6,109.6026,0,0,172.6,,66997240.3483156
18,19,0,54.8179382575656,308999,232.65,185.3994,0,0,232.65,,87421620.9943398
23,24,0,27.1058000632677,172717,167.5,103.6302,0,0,167.5,,65962328.9162815
29,30,0,4.21639153076251,368250,497.2,220.95,1575463.78125,10146.46515,10643.66515,,163764919.187949
43,44,0,26.3091195093744,308108,269.4,184.8648,0,0,269.4,,97157300.6575667
44,45,0,5.77359982396157,216323,233.55,129.7938,0,0,233.55,,140041956.55995
40,50,0,2363.10585982227,123249.5,91.2,73.9497,1193822,4878.07176,4969.27176,,15805279.2123085
56,66,0,90.5915192583385,169144,193.25,101.4864,0,0,193.25,,61767997.4595859
66,67,0,99.0432409256206,109624,101.25,65.7744,1193822,4878.07176,4979.32176,,27925719.3442237
69,70,0,50.5524239736796,92331,66,55.3986,0,0,66,,13837392.9925388
73,74,0,25.1736549496092,315064.5,274.8,189.0387,0,0,274.8,,100114783.889688
73,75,0,1413.05950787918,156842,116.2,94.1052,0,0,116.2,,21867594.0604956
88,89,0,23.581594998933,229014.5,193.45,137.4087,0,0,193.45,,65911447.6425614
90,91,0,25.9515395522069,194711.5,187.15,116.8269,0,0,187.15,,67460282.9542618
70,92,0,43.8067502141971,114873,86.6,68.9238,0,0,86.6,,28994769.7627874
128,129,0,485.145489236661,333336,345.05,200.0016,0,0,345.05,,140865524.306821
130,131,0,97.043354326023,294662.5,323.9,176.7975,0,0,323.9,,120700771.71097
131,132,0,73.7341361659771,123021,107.8,73.8126,0,0,107.8,,42590414.7259821
132,133,0,34.9608082963256,406328,438.65,243.7968,0,0,438.65,,171439095.127876
133,134,0,12.7049840764183,583549.5,545.9,350.1297,1204687.5,3567,4112.9,,183861054.430492
124,139,0,25.9777985729221,156217.5,111.45,93.7305,0,0,111.45,,18445357.4542335
146,147,0,3.93932890593285,300708.5,201.8,180.4251,0,0,201.8,,46191661.8414368
148,149,0,1.07966718978259,373697.5,264.8,224.2185,0,0,264.8,,50559607.521929
151,152,0,32.6424841216816,292788,215.75,175.6728,0,0,215.75,,58384126.5204214
154,155,0,64.9486524374298,337384,245.15,202.4304,1203179.659375,4923.07176,5168.22176,,62035400.8638176
156,157,0,10.3520932982591,276451.5,276,165.8709,0,0,276,,111222142.719225
160,161,0,27.7576821450102,163454,139.25,98.0724,1944034.6875,7592.57175,7731.82175,,42304371.399791
161,162,0,21.1938830415122,323384.5,314.85,194.0307,1723632.8125,7621.5,7936.35,,113053232.375525
177,178,0,39.2633417027282,391727,495.65,235.0362,0,0,495.65,,136445107.681889
178,179,0,30.5270767953562,266546,299.25,159.9276,0,0,299.25,,72792658.778033
184,185,0,129.70410607018,129593.5,128.8,77.7561,0,0,128.8,,58770585.6412915
193,194,0,3.70295076996022,269890,334.15,161.934,0,0,334.15,,115713859.494016
199,200,0,28.405980190021,609887.5,445,365.9325,0,0,445,,63120496.4502815
201,202,0,113.302361013616,122803.5,120.55,73.6821,0,0,120.55,,64992568.765803
203,204,0,24.902569988837,447264.5,422.5,268.3587,0,0,422.5,,158298898.425348
204,205,0,0.153174655555791,237468,249.45,142.4808,0,0,249.45,,138210297.693138
205,206,0,14.1725093751392,569172.5,543.7,341.5035,966041.65625,3686.98344,4230.68344,,170183660.423207
206,207,0,84.1014642806495,431851,375.25,259.1106,824290.65625,2415.19779,2790.44779,,109630483.361834
207,208,0,62.7225022690336,277502,183.1,166.2058,0,0,183.1,,30689768.9714085
208,209,0,73.2573961488749,271669.5,167.15,163.0017,0,0,167.15,,29829783.5077449
211,212,0,162.241444395229,497204.5,378.05,298.3227,1010610.125,4854.42855,5232.47855,,84702405.571708
202,215,0,86.8595333765254,285410.5,200.35,171.2463,0,0,200.35,,44828557.7482242
216,217,0,73.3121397638666,250316.5,180.85,150.1899,0,0,180.85,,68642566.4264389
221,222,0,67.6360396836247,1277879.5,1269.35,766.7277,2976964.375,13528.07175,14797.42175,,588803308.26811
224,225,0,12.6548873139245,477141.5,721.75,286.2849,0,0,721.75,,215499605.296743
213,228,0,93.0212853941637,180869,156.55,108.5214,0,0,156.55,,65678849.6951142
244,245,0,3.27898193508481,413146,534.75,247.8876,0,0,534.75,,166116780.49586
248,249,0,1.09360689585602,290601,436.65,174.3606,0,0,436.65,,130530226.740343
250,251,0,16.7375394153572,232141,261.85,139.2846,981582.03125,5983.5,6245.35,,110189852.699893
250,259,0,6.22461973547813,231737,372.25,139.0422,981582.03125,5983.5,6355.75,,118908204.384042
261,262,0,85.593376085228,186286.5,186.45,111.7719,0,0,186.45,,82272473.7987217
262,263,0,40.898715306911,172623,181.45,103.5738,729394.53125,3698.25,3879.7,,83504294.8850389
271,272,0,59.923748874509,237119,175.45,142.2714,0,0,175.45,,31333132.6447441
272,273,0,50.0488708014722,251350.5,182.45,150.8103,1288437.5,5129.581725,5312.031725,,38650789.1202302
273,274,0,80.1830095820257,294093,208.7,176.4558,0,0,208.7,,44766610.7832171
274,275,0,54.3198594396956,130362.5,143.9,78.2175,0,0,143.9,,69976160.2522057
269,278,0,233.704627445971,124311,95.4,74.5866,0,0,95.4,,32852126.3355301
282,283,0,6.9837279269813,277049,415.75,166.2294,0,0,415.75,,111636253.7144
285,286,0,12.1799992488424,134098,212.15,80.4588,0,0,212.15,,52031796.7779776
302,303,0,188.375814300807,588532.5,433.85,353.1195,1288437.5,5129.581725,5563.431725,,84274027.7363899
304,305,0,74.0563747068841,577069,453.3,346.2414,0,0,453.3,,160737921.388675
309,310,0,15.714638217583,334832,412.2,200.8992,0,0,412.2,,179864854.190222
314,315,0,36.9403864056208,216956,270.6,130.1736,0,0,270.6,,121379710.752696
317,318,0,4.28624590170231,404671.5,587.1,242.8029,780312.5,3541.831725,4128.931725,,204915510.281166
320,321,0,66.7136993965335,300293.5,282.45,180.1761,0,0,282.45,,82127861.2557035
322,323,0,17.9095766315305,368226.5,320.4,220.9359,874810.634375,2629.075725,2949.475725,,87482938.7260298
5,26,1,,496292.131845383,29777.527910723,297.77527910723,1752968.26875,6979.39035,7277.16562910723,,290865656.292814
46,328,0,7.78571633969879,77650.5,69.5,46.5903,0,0,69.5,,31609128.2972496
106,118,0.666666666666667,,511580.106892497,20970.2764135498,306.948064135498,3333476.5625,14068.5,14394.0327641355,,250057587.722578
119,123,0.5,,352070.880133899,14548.4728080339,211.24252808034,2297986.25,7923.99975,8273.17697808034,,143757937.636759
120,122,0.5,,147139.249177837,6104.35495067022,88.2835495067022,0,0,113.018549506702,,66067133.5897335
345,346,0.5,,446297.800660162,23395.1480396097,267.778680396097,2297986.25,7923.99975,8198.6897303961,,186780797.680927
200,347,0,12.1981545193297,444266.5,312.65,266.5599,850456.75,1782.173076,2094.823076,,65821426.7476003
179,355,0,2.13603930779332,210299,258.2,126.1794,0,0,258.2,,69442788.8754567
2,358,0.333333333333333,,469514.233935433,18126.784036126,281.70854036126,0,0,301.60234036126,,185214389.334721
367,368,0,8.63386858088578,106491,100,63.8946,0,0,100,,36969353.362631
242,373,0,73.8445132749891,198201,137.55,118.9206,0,0,137.55,,33395711.001313
374,375,0,26.0300158423555,160926.5,115,96.5559,0,0,115,,24034613.3599869
284,382,0.5,,425339.615376367,17863.136922582,255.20376922582,0,0,375.14636922582,,168330348.883595
254,389,0,294.200867601614,126908,104.15,76.1448,0,0,104.15,,56665184.6650311
394,395,0,5.99961923021521,388381,713.5,233.0286,0,0,713.5,,151675907.538158
273,400,0,1.73110357574037,222887,368.7,133.7322,1032500,5827.081725,6195.781725,,105845248.722314
402,403,0,89.0802260855766,149690,141.8,89.814,1591690.84375,6711.85725,6853.65725,,42962958.5304783
272,410,0,1.63712270726676,434113.5,588.95,260.4681,1288437.5,5129.581725,5718.531725,,232477179.243658
414,415,0,29.2965851501684,224286.5,207.85,134.5719,0,0,207.85,,52001834.1909654
422,423,0,205.176284672613,142813,103.05,85.6878,0,0,103.05,,17243185.3527618
423,424,0,282.720003578172,284061.5,202.7,170.4369,0,0,202.7,,48005212.7804213
24,425,0,386.145621703548,296257.5,213.5,177.7545,0,0,213.5,,41221937.7606399
425,426,0,91.819808147367,330310,299.15,198.186,774799.09375,3649.74999,3948.89999,,104371299.389389
431,432,0,326.076733415019,105249,77.15,63.1494,0,0,77.15,,14455232.0660824
40,436,0,270.914020604086,129258,97.95,77.5548,0,0,97.95,,26996575.1150319
