id,from,to,sp_distance,distance,nre_per_link,nre_gain_perc,nre_wtd_per_link,nre_wtd_gain_perc,MA_per_link,MA_gain_perc,from_ctry,to_ctry,border_dist,border_time,MA_per_link_bc,MA_gain_perc_bc,MA_gain_bc_ratio,MA_gain_perc_bc_ratio,total_dist,MA_per_link_bc_opt,MA_gain_perc_bc_opt,MA_gain_bc_opt_ratio,MA_gain_perc_bc_opt_ratio,rugg,pop_wpop,pop_wpop_km2,cost_km,cost_km_adj,MA_gain_pusd,MA_gain_pusd_bc,MA_gain_pusd_bc_opt,consensus,MA_gain_pusd_cons,duration_100kmh,duration_65kmh,MA_per_link_100kmh,MA_per_link_100kmh_perc,MA_per_link_100kmh_imp,MA_per_link_100kmh_imp_perc,MA_per_link_100kmh_ratio,MA_per_link_100kmh_perc_ratio,total_time_100kmh,total_time_65kmh,MA_per_link_100kmh_bt,MA_per_link_100kmh_bt_perc,MA_per_link_100kmh_bt_opt,MA_per_link_100kmh_bt_opt_perc,MA_gain_100kmh_pusd,MA_gain_100kmh_pusd_bt,MA_gain_100kmh_pusd_bt_opt
377,1124,1069,78307.0639529365,94604.3034250527,0.695298447195153,0.00821120393159625,0.723412552558663,0.0238834960589074,1420484575.63462,0.0285688564356068,EGY,EGY,0,0,1082380366.7019,0.0282368808789402,0.753127819466263,0.988379809411871,94604.3034250527,914654145.379721,0.0288827299338212,0.650975141652794,1.0109865615,147882.78125,1133532.625,2172.77437959735,861910.548394303,861910.548394303,4.97544850277236,3.74714868175963,3.23889329387841,TRUE,3.98716349280347,56.7625820550316,87.3270493154333,1667902227612.89,0.0266543365129435,2369545993261.23,0.0285554830729007,1.5219764584582,1.0713259757576,56.7625820550316,87.3270493154333,936565747537.311,0.0346405902142299,782941142042.984,0.0397484557321581,5.45066679680268,3.97740714251299,3.81508041337441
378,1076,1075,730993.502382663,883127.621062572,0.69527461892064,0.00478386547035914,0.723290035149883,0.00694341535567578,1420198056.50204,0.00839257344489308,SDN,EGY,1505677.09375,6615,1082125636.73454,0.0046959979324912,0.426361097593967,0.559542071728754,2388804.71481257,914427688.953171,0.0041168843415873,0.315858477534924,0.490538970986598,62803.94921875,377547.59375,61.8976553476867,575507.802890447,575507.802890447,0.234494646975912,0.0999793950645598,0.074067122183901,FALSE,0.136180388074791,529.876572637543,815.194727134681,1669819752633.96,0.141651252572128,2369068337572.19,0.00839161677577138,0.084161123251629,0.059241387727923,7144.87657263754,7430.19472713468,936492772948.512,0.0268461702475298,782719677795.69,0.0114510187966488,4.64729862938451,0.494533265040441,0.176329902375135
379,1210,1076,352532.298168891,425901.199962564,0.695250874648754,0.00136860952206774,0.723248879873644,0.00125301014883839,1420092654.72914,0.000970325658000704,SDN,SDN,0,0,1082081162.91791,0.000585947897069339,0.460136102498493,0.603867260685086,425901.199962564,914394540.941346,0.000491734218610596,0.32631116772171,0.506772354782191,16163.3876953125,318154.15625,128.06785867298,519819.154792756,519819.154792756,0.0622398933833006,0.0286388219613137,0.0203095722887795,FALSE,0.0370627625444646,255.540719977538,393.139569196213,1667489002669.27,0.00187260295880787,2368892516767.03,0.000969477170009725,0.735492385738072,0.517716350628278,255.540719977538,393.139569196213,936251410208.873,0.00106620234341381,782638787803.868,0.00111535753175573,0.141039061245575,0.0450885578516452,0.0394284301424733
380,1129,1085,144224.19316386,174240.083110606,0.695272455147694,0.00447263931608877,0.723244532645879,0.000651933208750677,1420093272.14114,0.00101380296144704,MWI,TZA,1270220.59375,6131.670825,1082081607.39987,0.000627024720278868,0.471276660873275,0.618487757605177,1444460.67686061,914390798.258487,0.000082424987768448,0.0523509247764079,0.0813027687853659,115825.5859375,250790.015625,256.428723441819,698186.165422383,698186.165422383,0.118344128003052,0.055772825479238,0.00619542454281739,FALSE,0.0601041260083692,104.544049866364,160.836999794406,1667495781147.62,0.00227911870036568,2368893528742.56,0.00101219693600108,0.630934642334533,0.444117691561511,6236.21487486636,6292.50782479441,936245267010.465,0.000410046973198241,782630101143.93,0.00000542572664574692,0.312393854566529,0.0315574684212829,0.000349056014442414
381,1141,1072,107639.800596968,130041.759226319,0.695253591516977,0.00175939010291781,0.723250108902741,0.00142294397533771,1420095961.58364,0.0012031898004361,TZA,TZA,0,0,1082083208.82048,0.000775020087573353,0.490821572358737,0.644137846990096,130041.759226319,914397839.827986,0.000852508776394423,0.456229894386278,0.708540561169508,31375.818359375,178408.234375,244.606719563857,594525.766185916,594525.766185916,0.221000416109932,0.108471771727012,0.100826996501158,FALSE,0.143433061446034,78.0250555357913,120.038546978141,1667490754838.23,0.00197768321856806,2368898025679.93,0.00120203167677246,0.863466482545735,0.607797884659604,78.0250555357913,120.038546978141,936253569521.928,0.00129683869318775,782641416299.337,0.00145121167376416,0.426538322756591,0.157043619769259,0.146904050282056
382,1094,1091,371226.249987482,448485.730664957,0.695957331907525,0.102981847731853,0.723773581775058,0.0738018229549997,1421339374.03595,0.088762583430646,SSD,SSD,0,0,1082758500.76528,0.0631821596627447,0.542387107525918,0.711810733991441,448485.730664957,914684610.880379,0.032214513874318,0.23369029146253,0.362928980086396,14621.50390625,105054.5,38.4626539468623,464390.934283469,464390.934283469,6.05215494520582,3.28261081502887,1.41432985312154,TRUE,3.58303187111874,269.091438398974,413.986828306115,1671854272756.65,0.2636645442889,2370975529337.65,0.0889022453391508,0.479012996384993,0.33717937153408,269.091438398974,413.986828306115,936867510368.084,0.0668718952766989,782771072240.255,0.0180179074555697,21.1093186636612,3.00607023763641,0.677062114384569
383,1144,1091,402097.396487049,485781.769656784,0.695453563244881,0.0305223118089559,0.723300630037932,0.00840833581376987,1420214584.30957,0.00955643890485636,ETH,SSD,1032500,5827.081725,1082132499.49329,0.00533022013338158,0.425004846741761,0.557762173383737,1518281.76965678,914413473.598115,0.00256225728281212,0.172641686759169,0.268118418201789,10992.3115234375,109252.8203125,37.5232615992925,447843.21164776,447843.21164776,0.623794220182281,0.265115566946967,0.107692886362889,FALSE,0.332200891164046,291.469061794071,448.413941221647,1669129354840.62,0.100247038172707,2369095973822.73,0.00955825976480806,0.135454544086223,0.0953470540280795,6118.55078679407,6275.49566622165,936474162291.347,0.0248583649006484,782637031904.528,0.000890998740477045,7.68350162925605,1.06977687332277,0.0320528318928214
384,1175,1091,401622.392303766,485207.907764703,0.695285895646237,0.00640585263254057,0.723259477708815,0.00271833809588617,1420119434.91282,0.00285614933608347,ETH,SSD,1032500,5827.081725,1082091052.14647,0.00149986145925318,0.400142848527029,0.525134116870054,1517707.9077647,914405469.121046,0.00168686749519864,0.380293655963061,0.590608997186323,19888.908203125,39270.47265625,13.6975746718021,443055.414781063,443055.414781063,0.188672002661488,0.075495752582267,0.0717507656700097,FALSE,0.111972840304588,291.124744658822,447.884222552033,1667747516404.88,0.0173760681170254,2368937150406.5,0.00285365181540431,0.233311298925545,0.164228857540461,6118.20646965882,6274.96594755203,936270320509.543,0.00308601263003805,782637896777.541,0.00100150727559978,1.34778443743765,0.134400113258215,0.0364606757706214
385,1105,1093,59335.3020866073,71684.1449424317,0.695243991983466,0.000378641765674814,0.723239817605329,0,1420079631.36323,0.0000532381543516536,SSD,SSD,0,0,1082075280.35551,0.0000423105921409928,0.605579182534958,0.794741903739166,71684.1449424317,914390850.803435,0.0000881714356637531,1.06640934747651,1.6561700295122,79294.5078125,37801.1640625,94.1198537395029,613014.963649394,613014.963649394,0.0172044690019286,0.0104186682741359,0.0183470065620265,FALSE,0.0153233812793637,43.010486965459,66.16997994686,1667478504627.1,0.00124301927093562,2368870811157.18,0.0000531916009238742,0.0607927094560528,0.0427922576645469,43.010486965459,66.16997994686,936247875682.576,0.000688679389226898,782636464732.669,0.000818528758950166,0.471670291231243,0.14672724225069,0.145779441425849
386,1139,1113,230747.837558815,278770.998900033,0.695256001455582,0.00210602348020839,0.72324994469688,0.0014002397690227,1420116735.27868,0.00266604481526933,TZA,TZA,0,0,1082095024.93578,0.00186700698701081,0.53360921735969,0.700290923962657,278770.998900033,914405009.403701,0.00163659164760244,0.395268228126495,0.613865017658041,72209.8046875,43245.0703125,27.5943464545557,547298.437597583,547298.437597583,0.248146476503574,0.132413247117637,0.0980844180834007,FALSE,0.159548047234871,167.26259934002,257.327075907723,1667520806623.85,0.00377993488653861,2368932651016.26,0.00266371352892758,1.00112774531248,0.704698257743487,167.26259934002,257.327075907723,936284421933.475,0.00459218651969184,782672877749.574,0.0054711761369397,0.41311157620355,0.281796486675837,0.280650241884032
387,1165,1122,224611.947787475,271358.109839866,0.69524201381377,0.0000941118440289657,0.723240024683116,0.0000286319671971569,1420081105.23079,0.000157025879610195,SDN,SSD,1560625,7489.5,1082074933.18709,0.0000102270049984199,0.0496274612166451,0.0651294234033755,1831983.10983987,914390144.127952,0.0000108876236692979,0.0446458286755981,0.0693364921522843,14452.5546875,76543.4765625,46.2844317735477,470926.633003695,470926.633003695,0.0174496871089142,0.00086598367024023,0.000779055741107374,FALSE,0.00636490884008725,162.81486590392,250.484409082954,1667488318004.2,0.00183154254487228,2368873267603.12,0.000156888570446156,0.121691598052244,0.0856592553011631,7652.31486590392,7739.98440908295,936242091345.97,0.000070854068390247,782630277647.033,0.0000279782852663502,0.238987837352485,0.00519106645560575,0.0017134899432836
388,1133,1125,187005.129111285,225924.572872736,0.695300259510264,0.00847187816885864,0.723252307144229,0.00172688762374307,1420138755.21878,0.00421665869168031,EGY,EGY,0,0,1082112315.18797,0.0034648865263831,0.626131267351754,0.821713773803772,225924.572872736,914415387.869473,0.00277160682338184,0.423235603564108,0.657299304031975,148752.40625,104304.4140625,78.3475828676492,650975.880412293,650975.880412293,0.407148227944961,0.254928235963199,0.172319625994343,FALSE,0.278132029967501,135.554743723642,208.545759574833,1667571826003.55,0.00683964532601777,2368968432776.54,0.00417421292571163,0.867016408521143,0.610296693285114,135.554743723642,208.545759574833,936284432164.638,0.00459327931072728,782666901832.021,0.0047076075152086,0.775461177007304,0.292403348664419,0.25051192482804
389,1148,1132,66124.2023718335,79885.9488421663,0.695270087751419,0.00413212501233495,0.723250916962549,0.00153467175760813,1420176947.92709,0.00690613664811046,EGY,EGY,0,0,1082162081.71231,0.00806406241558033,0.889740866124824,1.16766621143917,79885.9488421663,914472203.110211,0.00898506475364158,0.837731924700401,1.30102620487533,243847.234375,74094.7578125,165.468121139391,735658.292467145,735658.292467145,1.66878774445567,1.48478865313048,1.39799676907929,TRUE,1.51719105555515,47.9315693052998,73.7408758543074,1667635114685.99,0.0106351646659952,2369032505399.92,0.00687898927549391,0.918896746119325,0.64681549289864,47.9315693052998,73.7408758543074,936397892280.611,0.0167119607301425,782784786303.738,0.0197702121786492,3.01753649797785,2.66237194512197,2.63282092877927
390,1195,1136,171182.595821286,206809.059344867,0.695286359226848,0.00647253172243456,0.723254784570802,0.00206943327911713,1420168858.48729,0.00633648943062504,KEN,UGA,729394.53125,3698.25,1082100757.28576,0.00239676240243458,0.288217995639212,0.378247676205492,936203.590594867,914397169.548328,0.000779205303569341,0.079181223301378,0.122971136005269,76679.890625,307201.09375,259.142084382955,665064.143162438,665064.143162438,0.654226435855079,0.188559832036336,0.0518024495071056,FALSE,0.29819623913284,124.08543560692,190.900670164493,1667570914585.22,0.00678498617141532,2369019523030.62,0.00633094857422911,1.3255805366866,0.933082015833866,3822.33543560692,3889.15067016449,936245217138.493,0.000404720144997484,782631249684.031,0.000152179622503468,0.822565934639681,0.0275492375336023,0.00865924312734473
391,1162,1142,67390.8876581011,81416.2562386756,0.695246069747162,0.000677496784495801,0.723254770158301,0.0020674405097898,1420093209.46611,0.00100938947174001,TZA,TZA,0,0,1082087220.43402,0.00114575355758539,0.864922647228081,1.13509560943837,81416.2562386756,914401920.617763,0.00129879423214074,0.828515433240609,1.28671267979629,61564.515625,150186.015625,332.715001208316,661630.391625076,661630.391625076,0.266099870497996,0.230155804418176,0.220467849490917,FALSE,0.238907841469029,48.8497537432054,75.153467297239,1667481760900.03,0.0014383029521392,2368893434722.65,0.00100822795821021,0.995851688939872,0.700984418276176,48.8497537432054,75.153467297239,936262119122.501,0.00221002201514775,782650445049.63,0.00260485383118958,0.445224078029465,0.384112004247765,0.378454181288144
392,1144,1143,243347.08133661,293992.393000534,0.695266840983536,0.00366512634510929,0.723248117824441,0.00114764410226176,1420100023.47603,0.0014892226723795,ETH,SSD,1032500,5827.081725,1082083497.46958,0.000801695608565467,0.410199087849106,0.538331589650397,1326492.39300053,914391192.431437,0.000125532735029132,0.0542770672762071,0.0842941336828795,62162.46875,94407.1796875,53.6582175311629,567979.888348215,567979.888348215,0.126649376239445,0.0519514586100786,0.00687415671463803,FALSE,0.0618249971880539,176.39543580032,271.377593538955,1667481949452.54,0.00144961073516026,2368904798011.84,0.00148792044185608,1.45819167236874,1.02642758208575,6003.47716080032,6098.45931853896,936244713809.954,0.000350959595230016,782630408155.032,0.0000446538521270412,0.144756205725832,0.0196777719737433,0.00209288999831054
393,1153,1145,125265.608891123,151335.844737867,0.695352461562118,0.0159803572230111,0.723293873436496,0.00747412267019243,1420149641.65892,0.00498326682394357,UGA,UGA,0,0,1082114367.34848,0.00365453704431751,0.558808562225576,0.733361702961241,151335.844737867,914409489.059844,0.00212649813442489,0.274770362302534,0.426727728928242,57548.58984375,303509.15625,352.050322268337,659445.831649507,659445.831649507,0.709097045701505,0.396249500586861,0.194838852155059,FALSE,0.433395132814475,90.8015068427201,139.694625911877,1667538242611.3,0.00482559779264591,2368987500165.83,0.00497912804975353,1.46584643096821,1.03181580059192,90.8015068427201,139.694625911877,936282150363.672,0.00434956002022258,782666710425.102,0.0046831506320455,0.806278416719005,0.408048936069538,0.367260074679595
394,1182,1159,137397.332377144,165992.418382745,0.695251993489238,0.00152953787719845,0.723243103509575,0.000454331214361226,1420090171.56789,0.000795464859892903,ETH,SDN,1288437.5,5129.581725,1082076476.37636,0.000152840920253361,0.146407548845473,0.192140379744667,1454429.91838274,914390826.922172,0.0000855597205751124,0.0692575908400454,0.107559396887289,225588.5,18467.794921875,19.8581450618957,610865.11016789,610865.11016789,0.111403771286657,0.0163103530862211,0.00771555680980926,FALSE,0.0451432270608957,99.5954510296469,153.223770814841,1667509338650.36,0.00309218293010893,2368888378164.94,0.000794769276457608,0.365142337656879,0.257025310087204,5229.17717602965,5282.80549581484,936245118363.537,0.000394169986339676,782630788931.205,0.0000933072572761873,0.508494723780664,0.0363946739900168,0.00720175552410883
395,1165,1161,184964.255108928,223458.952868296,0.695365807124553,0.0178999154098136,0.723291102953404,0.00709105705007929,1420169406.27492,0.00637506388154741,SDN,SDN,0,0,1082127961.73494,0.00491086296343646,0.586972965862678,0.77032372611213,223458.952868296,914430129.677297,0.00438380808382988,0.442777979516772,0.687649279330171,13857.0390625,262225.59375,203.997110677475,530771.828377627,530771.828377627,0.76329318497863,0.448032464609676,0.33796941422376,FALSE,0.516431687937355,134.075371720977,206.269802647657,1667680724302.36,0.0133704433027848,2369020436010,0.00636948929442216,0.676776242895612,0.476385797402508,134.075371720977,206.269802647657,936307152761.368,0.00702006753554585,782674044994.132,0.00562031998150303,1.87972808102102,0.554145130714284,0.370861664081214
396,1171,1162,248334.810675187,300018.166869829,0.695250117555786,0.00125971309954398,0.723250483390798,0.00147472321212483,1420094505.62562,0.0011006632405719,TZA,TZA,0,0,1082086514.33459,0.00108049934253174,0.748022858776426,0.981680229431772,300018.166869829,914401247.945806,0.00122522913144074,0.716773389856291,1.11317348147661,83844.1484375,173486.96875,98.4785824008191,619487.57326727,619487.57326727,0.0840982148720828,0.0629073871066096,0.0602793625547256,FALSE,0.069094988177806,180.010900121897,276.93984634138,1667616680209.7,0.00952962085349895,2368895599066.6,0.00109959406775495,0.163924197383188,0.115386969183692,180.010900121897,276.93984634138,936349115933.701,0.0115021563514395,782739710503.547,0.0140106838177223,0.854968897011757,0.579411310994221,0.58997784629537
397,1241,1172,305443.647770261,369012.475685205,0.695246905367945,0.000797688250586681,0.723251396688571,0.00160100190289558,1420090521.36248,0.00082009691353413,MOZ,MOZ,0,0,1082083875.74574,0.000836654019620298,0.777366013905864,1.02018920668146,369012.475685205,914402592.236205,0.00137224411769221,1.07742046970511,1.67327067697238,15026.0693359375,461661.0625,215.924215542343,538538.16063246,538538.16063246,0.0586030355767855,0.0455560081691093,0.0631401101172855,FALSE,0.0557663846210601,221.407485411123,340.626900632497,1667491937974.28,0.00204863770150165,2368888961155.92,0.000819379790861774,0.568206748280039,0.399963248875664,221.407485411123,340.626900632497,936257239255.48,0.00168880314190822,782645600245.754,0.00198581245618445,0.171894695438399,0.0795626703482357,0.0782054866066115
398,1270,1174,359970.806605786,434887.808241183,0.695412698262333,0.0246444994509432,0.72339995120318,0.0221411479226274,1420446482.49227,0.0258863897775852,ERI,SDN,1552500,5960.7908625,1082270069.75983,0.0180437833428471,0.531130134672618,0.697037458598071,1987387.80824118,914402910.084328,0.00140700478961087,0.0349979907194994,0.0543530713127553,273276.53125,112840.5703125,44.9503316459741,668491.160117987,668491.160117987,1.26447734235592,0.671602021135976,0.0442541662927898,FALSE,0.660111176594897,260.93268494471,401.434899914939,1668327690086.17,0.0521699734868486,2369484127594.58,0.0259438716978755,0.706480976010742,0.497295090717568,6221.72354744471,6362.22576241494,936345233030.084,0.0110874231959324,782631996279.433,0.000247575319733961,2.99228227797074,0.357063598462071,0.00666485907862555
399,1235,1175,173105.721061093,209132.424754409,0.695283917050072,0.00612126136960711,0.723251193380131,0.00157289111102354,1420110187.82152,0.0022049818930947,ETH,ETH,0,0,1082090235.91522,0.00142442940691545,0.492244337030225,0.646005035858257,209132.424754409,914407751.086405,0.00193642897847734,0.565477810427235,0.878206294818846,106543.6796875,62620.57421875,53.9525520655338,606193.317763318,606193.317763318,0.246993188709333,0.121580998427207,0.139669167541795,FALSE,0.169414451559445,125.479454852646,193.045315157916,1667679839863.78,0.0133174021648363,2368921773410.35,0.00220452378993929,0.23516981347745,0.165537074172032,125.479454852646,193.045315157916,936280977115.403,0.00422424530608367,782659038855.69,0.00370292129805438,1.75162785642777,0.311963990521784,0.228595926965976
400,1194,1177,42245.3390996748,51037.4246808932,0.69525682639201,0.00222467816268779,0.723257788161098,0.00248472986859039,1420102332.19413,0.00165179942377414,KEN,KEN,0,0,1082087227.45312,0.00114640222819151,0.528840291901261,0.694032345387396,51037.4246808932,914400145.562072,0.00110466966769529,0.430619944769167,0.668767437375218,78414.2578125,261614.109375,894.685082852272,740746.249730159,740746.249730159,0.620456821790687,0.328122566747915,0.267181082331158,FALSE,0.40525349028992,30.6224548085359,47.1114689362091,1667745646297.14,0.0172639148882991,2368908620840.18,0.00164929819013171,0.135720732831048,0.0955344254650806,30.6224548085359,47.1114689362091,936303601766.081,0.00664078552761183,782676235049.277,0.00590015272248223,7.61440405383699,1.64455762389337,1.22141026003036
401,1179,1178,106495.432790116,128659.225981369,0.6954843594152,0.0349518771530999,0.723363823323961,0.0171458644303124,1420379632.97066,0.0211789384686689,MWI,MWI,0,0,1082245620.2134,0.0157842772604333,0.567891459520529,0.745281794164697,128659.225981369,914395428.232787,0.000588770647036441,0.0179003277826665,0.027799818574828,153189.75,204142.65625,283.042094656111,728071.360611141,728071.360611141,3.21071512045311,1.82333769585874,0.0574728530728741,TRUE,1.69717522312824,77.1955355888217,118.762362444341,1667699869756.01,0.0145186255174679,2369370814046.63,0.0211604277172039,2.07054769151391,1.45746769842263,77.1955355888217,118.762362444341,936279680299.655,0.00408573234249587,782635591394.35,0.000706938575345539,2.58443412597322,0.408359707961302,0.0590640634509293
402,1199,1180,58579.4421242705,70770.9756622408,0.695398828164759,0.0226494947832112,0.723317144469496,0.0106917321592404,1420285227.45613,0.0145310320617265,MWI,MWI,0,0,1082190927.27381,0.0107298264551581,0.562653547931883,0.738407733847037,70770.9756622408,914394779.720829,0.000517847744774258,0.0229469331377876,0.0356373685347668,44693.359375,85285.0234375,215.873562125307,613784.016870444,613784.016870444,4.75048739496536,2.67287858718295,0.109009116624173,TRUE,2.51079169959083,42.4625853973445,65.3270544574531,1667564947179.2,0.00642711168128418,2369213471312,0.0145183255994663,3,2.25891914119741,42.4625853973445,65.3270544574531,936255755867.667,0.00153036240559956,782633389413.874,0.000425582083707354,2.4671748790174,0.329846123816964,0.0766777044334784
403,1186,1182,241839.184783871,292170.673530951,0.695265957275292,0.00353801822186028,0.723239817605329,0,1420089025.60445,0.000714767691833984,ETH,ETH,0,0,1082080893.483,0.000561048056035851,0.598108498347367,0.78493762721184,292170.673530951,914394238.246398,0.000458630736144272,0.413159044897134,0.641650065306528,100987.6328125,89145.34375,50.3291472928569,598827.836525277,598827.836525277,0.0580147972419069,0.0346991432602839,0.0239693382183671,FALSE,0.0388944262401859,175.302404118571,269.696006336262,1667472322254.88,0.000872252928485473,2368886468225.88,0.000714142672975093,1.16313158269649,0.818733477014617,175.302404118571,269.696006336262,936247014347.738,0.000596680166409236,782634283435.172,0.000539815020217382,0.0831301721753033,0.0319294071290106,0.0241469835596925
404,1191,1183,76639.9982805656,92590.2886128865,0.695523425646981,0.0405709663005682,0.723383035761249,0.0198023051875218,1420361793.37012,0.019922698350161,KEN,KEN,0,0,1082227428.00157,0.0141030430755196,0.539398206503274,0.707888200064304,92590.2886128865,914475119.467774,0.00930400496748085,0.300705101644424,0.467005262236762,32140.60546875,473029.0625,910.260070807814,666538.037534757,666538.037534757,4.58427065126682,2.47274736741892,1.37851357215474,TRUE,2.81184386361349,55.5541731677319,85.4679587195876,1667633355304.85,0.0105296518811526,2369341370774.66,0.0199175027128851,2.68724443095091,1.89156326701893,55.5541731677319,85.4679587195876,936278139193.604,0.00392112671785405,782656328540.323,0.00335661267660825,2.84497518597963,0.594851218582563,0.425664447151184
405,1250,1184,378809.649670497,457647.384906477,0.695285672406414,0.0063737429456534,0.723246984986508,0.000991010312811902,1420098201.24245,0.00136090349167617,KEN,KEN,0,0,1082085289.17865,0.000967276494057145,0.541586874720863,0.710760535169023,457647.384906477,914428454.148438,0.00420056802468149,1.98746603637955,3.08660243020453,131638.15625,152704.109375,54.5103694017779,622309.553117729,622309.553117729,0.0678582010948944,0.0367511110551637,0.134865869965916,FALSE,0.0798250607053246,274.588430943886,422.443739913671,1667550242103.53,0.00554522574292005,2368901792223.8,0.0013610334193892,0.348687082130113,0.245442382778902,274.588430943886,422.443739913671,936282077558.941,0.00434178374273397,782669185396.316,0.00499938832143609,0.324665860346895,0.142731092364483,0.137383932120434
406,1192,1185,62297.7411437653,75263.1258069172,0.695370887434568,0.0186306415016935,0.723349550966973,0.0151724723906677,1420320355.01205,0.0170046662047563,KEN,KEN,0,0,1082184155.19675,0.0101039846075235,0.452761395335463,0.594188941191763,75263.1258069172,914438385.051053,0.00528663656551576,0.200184462435982,0.3108932866931,39031.88671875,506674.125,1210.77296769427,698988.459531621,698988.459531621,4.59016525738412,2.0782496267536,0.918879764541759,TRUE,2.52909821622649,45.1578754841503,69.4736545910005,1667684063418.57,0.013570695222298,2369271496573.45,0.0169678172320165,1.77627490583013,1.25032778012261,45.1578754841503,69.4736545910005,936300820923.405,0.00634376356372091,782682917764.377,0.00675403189898116,4.30134904446263,1.12897047862738,1.00477165408406
407,1194,1185,73887.3491203315,89264.7590472011,0.695265552920224,0.00347985783448745,0.723247305818451,0.00103537069444659,1420098030.17342,0.00134885704599075,KEN,KEN,0,0,1082083645.17498,0.000815345811377988,0.460596617853711,0.604471625663718,89264.7590472011,914394007.682605,0.000433415698619655,0.206898687102397,0.321320706228959,62577.984375,296196.59375,591.052583692877,696033.376124926,696033.376124926,0.308296283636874,0.142000225540012,0.0637860963230175,FALSE,0.171360868499968,53.5588554283207,82.3982391204933,1667521409296.31,0.00381607807842244,2368901421215.57,0.00134537159333092,0.500854178652594,0.352553476549175,53.5588554283207,82.3982391204933,936256817095.623,0.00164371222368676,782644128857.822,0.00179780690809928,1.02414628835549,0.2476871847338,0.226458938062303
408,1224,1188,100736.978195098,121702.323777836,0.695320984176326,0.0114528092913568,0.723253285083471,0.00186210407864262,1420117169.76354,0.00269664064103115,ETH,ETH,0,0,1082097901.96571,0.00213288785424481,0.602684150855377,0.790942560826064,121702.323777836,914402167.088905,0.00132574893743076,0.31656087247292,0.491629814243183,103502.7578125,122884.984375,176.692072452189,667459.422117916,667459.422117916,0.471424125049705,0.284119848498321,0.149234432330517,FALSE,0.301592801959514,73.0213942667015,112.340606564156,1667590044995.17,0.00793226619231202,2368933375157.69,0.0026942826002907,0.482538718346602,0.339661142852468,73.0213942667015,112.340606564156,936272105724.941,0.00327669158795008,782654904073.49,0.00317460243854928,1.62827736953868,0.377658863450803,0.305859610157577
409,1221,1196,193031.281737899,233204.886331002,0.695286295137342,0.00646331341209727,0.723251896871988,0.00167016062517789,1420112230.48507,0.00234882344909426,TZA,TZA,0,0,1082090856.4841,0.00148177931182936,0.480704267983973,0.630860234472178,233204.886331002,914402098.276284,0.00131822341573606,0.361374638149775,0.56122711830231,200879.90625,233682.296875,172.488391548772,721272.241410927,721272.241410927,0.198301489642044,0.0953243724185099,0.0716611290639549,FALSE,0.121762330374836,139.922931798601,215.266048920925,1667603779823.05,0.00875596488303376,2368925125971.64,0.00234604957736195,0.380644425724775,0.267937298596051,139.922931798601,215.266048920925,936297230029.755,0.00596022000942664,782680425349.457,0.00643556535251388,0.868004531715709,0.331751794865201,0.299437621530374
410,1218,1198,115327.281305293,139329.155800678,0.695264499677728,0.00332836476208964,0.723253760486149,0.00192783644943351,1420102293.31411,0.00164906154649369,TZA,TZA,0,0,1082088177.46471,0.00123419759809895,0.570285930417465,0.748424217836598,139329.155800678,914402465.661377,0.00135840157546863,0.530408327367361,0.823742193465684,118633.25,177879.265625,226.513309811375,692881.878691125,692881.878691125,0.242576163386705,0.138337773034086,0.128664417081134,FALSE,0.169859451167308,83.5974934804068,128.611528431395,1667520664899.19,0.0037714354413465,2368908568563.6,0.00164709137453478,0.620436465032048,0.436727978020678,83.5974934804068,128.611528431395,936264064843.114,0.00241784454408922,782649231075.04,0.00244973908998247,0.651418840097118,0.234484975043359,0.198598126532803
411,1207,1200,45203.1032717682,54610.7577248271,0.695247781188161,0.000923661799845377,0.72325202342846,0.00168765917396563,1420093057.0521,0.000998656686768129,MWI,MWI,0,0,1082082599.518,0.00071871136793078,0.548381916430396,0.719678121073506,54610.7577248271,914396990.669917,0.000759642709757813,0.489792557902848,0.760664520473179,252422.40625,171483.984375,548.038457801733,817580.333993279,817580.333993279,0.317628923335849,0.174181957692636,0.155572282824593,FALSE,0.215794387951026,32.7664546348962,50.4099302075327,1667476917305.68,0.00114782517113277,2368893188747.94,0.000997844325434372,1.23501817077295,0.86933476502316,32.7664546348962,50.4099302075327,936253119964.667,0.00124882145675631,782641980920.169,0.0015233556997174,0.428668875121914,0.261866273232974,0.267023329587212
412,1247,1201,174722.192763413,211085.315996714,0.695258039448592,0.00239915808475377,0.723239880253485,0.00000866215528194658,1420085727.94374,0.000482550962943584,MOZ,MWI,659491.4375,2107.170825,1082077652.05285,0.000261491123532132,0.412913031616656,0.541893278871568,870576.753496714,914390202.870634,0.000017311871469694,0.0231004188567306,0.0358757370705278,81598.9296875,79894.796875,66.1602076746361,597194.10364031,597194.10364031,0.0543603343929427,0.0224460904738851,0.00125574649366891,FALSE,0.0260207237868323,126.651189598028,194.847983996967,1667544040476.61,0.00517330466636157,2368880971916.33,0.000482120206801717,0.132395608002846,0.0931938553583771,2233.82201459803,2302.01880899697,936255831252.953,0.00153841431218549,782631387392.606,0.000169775237801595,0.684304455055599,0.1142582668113,0.0105404059463097
